epoch,episode,batch,loss,policy_loss,kl,entropy,avg_reward,succ_rate,elapsed_s
40,3712,12400,-0.5041,-0.8913,0.6720,7.2246,-0.1553,0.3533,19329.9
40,4032,12420,0.4934,0.4896,0.5561,5.3081,-0.4106,0.3533,19364.7
40,4352,12440,-0.3380,-0.5598,0.5259,3.7840,-0.0236,0.3534,19399.8
40,4672,12460,0.2466,0.0511,0.2596,6.4716,-0.2194,0.3534,19434.4
40,4992,12480,-0.5904,-2.4669,0.1841,4.5003,0.0626,0.3535,19467.6
41,320,12500,0.1837,0.0589,0.1721,4.0442,0.0590,0.3536,19504.1
41,640,12520,0.2503,-2.3395,0.2731,6.1848,0.0034,0.3535,19537.5
41,960,12540,0.2032,1.3759,0.3858,6.8917,-0.1660,0.3535,19570.6
41,1280,12560,-0.0471,1.0535,0.2163,4.5837,-0.1566,0.3535,19604.7
41,1600,12580,0.1216,-0.7901,0.1032,3.0504,0.0099,0.3534,19638.6
41,1920,12600,-0.3027,0.4812,0.1187,4.1069,0.0267,0.3534,19672.3
41,2240,12620,-0.2204,0.7531,0.1690,5.5019,-0.1464,0.3535,19704.9
41,2560,12640,-0.2648,-0.7962,0.4082,5.8275,-0.0195,0.3535,19738.1
41,2880,12660,0.1163,2.6451,0.2067,6.9359,-0.4088,0.3535,19774.6
41,3200,12680,0.3445,1.7617,0.2549,5.3493,-0.1233,0.3536,19813.3
41,3520,12700,-0.2895,-0.2985,0.3712,4.8001,-0.0549,0.3536,19857.8
41,3840,12720,0.1026,0.3525,0.0909,6.0108,-0.2559,0.3536,19895.0
41,4160,12740,-0.0235,-1.7464,0.1543,6.9184,-0.1031,0.3536,19941.3
41,4480,12760,-0.2804,-0.6025,0.1319,2.9307,0.1415,0.3536,20013.2
41,4800,12780,-0.1800,-0.0362,0.2204,3.1134,-0.1104,0.3537,20074.8
42,128,12800,0.1659,-0.4670,0.1957,5.9113,-0.1858,0.3538,20130.9
42,448,12820,0.0373,-0.9888,0.1344,3.1325,0.0434,0.3537,20169.7
42,768,12840,-0.2186,-0.8839,0.2107,3.2581,-0.0176,0.3537,20212.1
42,1088,12860,-0.0699,0.9589,0.2309,3.1392,-0.3887,0.3536,20271.5
42,1408,12880,-0.2822,-0.6908,0.1615,4.4452,-0.1173,0.3536,20327.7
42,1728,12900,-0.0939,-1.4477,0.2358,4.8730,0.1482,0.3536,20376.0
42,2048,12920,0.3177,-0.8026,0.1144,3.6898,-0.1931,0.3536,20412.2
42,2368,12940,-0.2233,0.5763,0.0919,3.3710,-0.2191,0.3535,20442.3
42,2688,12960,-0.2137,-0.7328,0.1238,4.5135,-0.0058,0.3536,20483.4
42,3008,12980,-0.5626,-1.3586,0.2148,5.2388,-0.0567,0.3535,20521.4
42,3328,13000,0.1280,0.6550,0.0925,4.1046,-0.4067,0.3535,20552.6
42,3648,13020,-0.4131,-0.3344,0.2070,3.6864,-0.1331,0.3535,20584.1
42,3968,13040,0.2993,0.2854,0.2199,5.5203,-0.0652,0.3535,20616.8
42,4288,13060,-0.2282,-1.6941,0.0621,5.7199,0.1373,0.3535,20642.9
42,4608,13080,0.1166,-1.1122,0.0838,4.2708,-0.0761,0.3535,20673.0
42,4928,13100,-0.4472,0.8719,0.1339,4.9541,-0.2190,0.3535,20700.0
43,256,13120,-0.1671,0.4982,0.0952,7.4136,-0.1635,0.3535,20729.5
43,576,13140,-0.1449,-0.9777,0.1043,7.4247,-0.0827,0.3535,20763.9
43,896,13160,0.2736,-0.5488,0.1091,6.7155,-0.0678,0.3534,20792.2
43,1216,13180,-0.4088,-1.6757,0.1983,6.1360,-0.0843,0.3534,20821.2
43,1536,13200,0.2734,-0.4303,0.1805,5.8439,-0.0497,0.3535,20853.3
43,1856,13220,-0.2000,-1.6013,0.1010,6.0763,-0.0922,0.3534,20883.7
43,2176,13240,-0.2283,-0.3839,0.2256,5.2388,-0.1651,0.3534,20920.4
43,2496,13260,0.1802,-2.2817,0.2363,6.5633,0.3506,0.3534,20955.7
43,2816,13280,0.0154,-1.0159,0.1418,5.2582,-0.2367,0.3534,21000.6
43,3136,13300,-0.6268,-1.3779,0.1332,7.3251,-0.1028,0.3534,21046.5
43,3456,13320,-0.0812,-1.0448,0.3262,5.5180,0.0991,0.3534,21087.4
43,3776,13340,0.0419,2.2547,0.3144,7.6867,-0.3747,0.3534,21123.8
43,4096,13360,-0.1983,-1.5803,0.2980,6.0331,-0.0277,0.3534,21160.1
43,4416,13380,-0.4392,0.5836,0.2167,6.3715,-0.1820,0.3535,21196.8
43,4736,13400,0.3138,1.0672,0.1218,4.4474,-0.0618,0.3534,21233.8
44,64,13420,-0.1706,-1.4031,0.1318,8.3095,0.0558,0.3535,21271.3
44,384,13440,0.5506,0.1891,0.2544,4.5258,-0.2393,0.3536,21313.9
44,704,13460,0.0651,-0.7832,0.2293,6.5532,-0.1568,0.3535,21351.3
44,1024,13480,-0.4056,-0.1854,0.2554,6.3919,-0.1127,0.3535,21389.4
44,1344,13500,-0.6010,-0.3344,0.4813,5.5908,0.0666,0.3535,21430.3
44,1664,13520,0.4834,-0.8166,0.1573,4.7119,-0.3176,0.3535,21475.6
44,1984,13540,0.0352,0.8886,0.0750,3.7583,-0.3084,0.3535,21516.9
44,2304,13560,0.0684,0.1658,0.2074,7.0838,-0.1463,0.3534,21551.3
44,2624,13580,0.0163,0.4642,0.2213,7.2449,-0.3770,0.3534,21599.1
44,2944,13600,-0.0098,-0.0404,0.1662,7.0928,-0.2963,0.3533,21633.9
44,3264,13620,-0.3259,-0.1394,0.1090,5.5349,-0.3010,0.3534,21666.2
44,3584,13640,-0.2222,-2.3629,0.1303,5.7505,-0.1354,0.3534,23759.2
44,3904,13660,0.2800,-2.2412,0.1080,4.8166,0.2273,0.3534,23787.7
44,4224,13680,0.0213,-1.9513,0.1514,8.3430,-0.1181,0.3534,23815.6
44,4544,13700,0.1119,0.7096,0.2276,4.8476,0.0435,0.3534,23842.2
44,4864,13720,-0.2694,-2.6914,0.1359,5.8476,0.1346,0.3534,23868.8
45,192,13740,-0.0931,-1.0477,0.2655,4.8088,0.2022,0.3535,23896.4
45,512,13760,0.0054,-1.5005,0.0894,5.9431,-0.2484,0.3535,23925.1
45,832,13780,-0.2626,-0.9084,0.2035,4.8909,0.0199,0.3535,23956.8
45,1152,13800,-0.1168,-0.1149,0.1153,2.9831,0.0758,0.3535,23990.2
45,1472,13820,0.1314,-1.1133,0.5252,5.1570,0.0596,0.3534,24025.7
45,1792,13840,-0.0204,-0.0759,0.1045,5.4392,-0.2153,0.3534,24059.7
45,2112,13860,-0.2296,-0.3536,0.1297,5.0793,-0.2478,0.3534,24094.2
45,2432,13880,0.0690,2.0138,0.0730,7.2642,-0.4730,0.3534,24128.1
45,2752,13900,0.1105,0.7865,0.1397,5.6394,-0.3429,0.3534,24166.5
45,3072,13920,-0.2859,1.2931,0.1662,7.0022,-0.1699,0.3534,24203.9
45,3392,13940,0.4389,1.3140,0.1651,5.3598,-0.2993,0.3534,24241.4
45,3712,13960,-0.5315,0.7330,0.5029,5.7203,-0.3259,0.3533,24278.2
45,4032,13980,0.1814,0.3594,0.2393,5.6780,-0.2379,0.3533,24316.7
45,4352,14000,-0.4217,0.5611,0.0747,3.3353,-0.3468,0.3533,24357.4
45,4672,14020,-0.1973,-1.1621,0.1181,6.4448,-0.1368,0.3533,24397.3
45,4992,14040,-0.1092,-0.2679,0.0604,3.8934,-0.0137,0.3534,24434.8
46,320,14060,-0.0124,0.1572,0.0788,3.2871,0.1338,0.3534,24477.7
46,640,14080,-0.4334,-1.8232,0.2720,5.8312,-0.0407,0.3534,24517.3
46,960,14100,-0.2539,-0.1876,0.4541,8.5783,-0.2445,0.3534,24559.4
46,1280,14120,-0.4800,0.9235,0.2389,5.6030,-0.2824,0.3534,24601.6
46,1600,14140,0.4434,-0.3976,0.1498,4.3481,-0.0430,0.3534,24643.2
46,1920,14160,-0.5064,-0.4362,0.1246,4.0574,0.0475,0.3534,24684.2
46,2240,14180,0.1022,0.1281,0.1096,5.5359,-0.2149,0.3533,24722.1
46,2560,14200,-0.4100,0.1407,0.0782,5.7455,-0.1429,0.3533,24764.9
46,2880,14220,-0.1475,2.1631,0.0650,6.9447,-0.3364,0.3533,24809.7
46,3200,14240,-0.4027,-1.6949,0.2175,5.9657,0.0352,0.3534,24852.8
46,3520,14260,0.2243,-0.2213,0.1802,4.8237,-0.0457,0.3534,24900.0
46,3840,14280,-0.1267,-0.9941,0.4007,7.1081,-0.1956,0.3534,24943.5
46,4160,14300,0.2063,-3.5524,0.1646,7.7874,-0.0512,0.3533,24993.7
46,4480,14320,-0.4552,-0.1484,0.2286,3.1505,-0.0040,0.3534,25037.0
46,4800,14340,-0.1064,-1.6673,0.2300,4.7487,-0.0945,0.3534,25079.0
47,128,14360,-0.0749,0.2832,0.0974,8.2246,-0.0458,0.3534,25122.3
47,448,14380,0.3093,-0.2115,0.2655,5.2326,0.0623,0.3534,25165.6
47,768,14400,-0.3946,-0.9636,0.2052,4.1991,-0.1138,0.3534,25207.4
47,1088,14420,-0.2616,1.0470,0.0945,5.6425,-0.3591,0.3534,25251.2
47,1408,14440,-0.2226,0.9694,0.1115,6.7798,-0.3182,0.3534,25297.6
47,1728,14460,-0.3008,-0.8511,0.0731,5.1028,0.1785,0.3533,25341.9
47,2048,14480,0.1346,1.4441,0.0977,4.1575,-0.3877,0.3533,25383.6
47,2368,14500,-0.2093,0.1346,0.1123,4.9116,-0.0223,0.3533,25426.4
47,2688,14520,0.2432,-0.2835,0.1252,5.3382,-0.0942,0.3533,25469.1
47,3008,14540,-0.5333,-0.3769,0.0606,5.5509,-0.1954,0.3532,25515.0
47,3328,14560,-0.0661,-0.9158,0.1353,3.9730,-0.0147,0.3533,25561.0
47,3648,14580,0.2553,1.6568,0.1278,4.7917,-0.3015,0.3533,25606.0
47,3968,14600,-0.3567,-1.3946,0.1473,5.6230,-0.2655,0.3532,25654.0
47,4288,14620,0.0565,-1.7316,0.1807,5.7663,-0.0368,0.3532,25697.4
47,4608,14640,-0.3083,0.1528,0.1261,4.5926,0.1127,0.3532,25741.4
47,4928,14660,0.4552,-0.1575,0.2033,3.9626,0.0037,0.3532,25785.9
48,256,14680,0.0649,-2.3322,0.1000,6.4575,-0.0231,0.3532,25829.7
48,576,14700,-0.2353,-0.2542,0.1494,6.6202,0.1024,0.3532,25875.3
48,896,14720,-0.0437,-1.8580,0.0965,5.7550,0.0049,0.3532,25918.7
48,1216,14740,0.1653,-1.6119,0.1697,6.9432,-0.1183,0.3532,25971.7
48,1536,14760,-0.4412,-0.3632,0.1754,5.5013,-0.1321,0.3532,26016.7
48,1856,14780,0.1149,-2.0101,0.1559,5.2668,-0.1769,0.3531,26060.1
48,2176,14800,-0.0680,1.0093,0.1127,3.6008,-0.1651,0.3531,26104.8
48,2496,14820,-0.2344,-1.4099,0.1358,4.9811,0.3540,0.3532,26150.4
48,2816,14840,-0.1561,-0.3240,0.0747,5.1107,-0.0898,0.3532,26194.5
48,3136,14860,-0.2118,0.0018,0.0628,7.3180,-0.2640,0.3531,26236.5
48,3456,14880,-0.3575,-2.5015,0.1029,5.4335,0.1879,0.3532,26280.8
48,3776,14900,-0.0906,1.5506,0.1254,6.1793,-0.3696,0.3532,26324.8
48,4096,14920,-0.6250,-0.1410,0.1148,5.4793,-0.2336,0.3531,26367.4
48,4416,14940,-0.5879,0.0148,0.1581,6.3570,-0.0765,0.3531,26413.1
48,4736,14960,0.0506,0.6931,0.1655,5.5607,-0.1994,0.3531,26457.1
49,64,14980,0.2299,-0.2723,0.1753,8.5577,-0.0457,0.3532,26501.4
49,384,15000,-0.2954,-0.8183,0.1144,4.5656,0.0757,0.3532,26545.9
49,704,15020,-0.2199,1.4877,0.3662,7.2804,-0.1915,0.3532,26589.4
49,1024,15040,-0.0313,0.4566,0.2504,5.8545,-0.1725,0.3532,26635.4
49,1344,15060,0.2149,-0.7879,0.1448,4.0351,0.1626,0.3532,26683.7
49,1664,15080,-0.1152,-0.0840,0.1380,3.3500,-0.2150,0.3532,26734.5
49,1984,15100,-0.0557,0.1205,0.1195,3.9380,-0.1635,0.3532,26778.2
49,2304,15120,-0.4808,0.8717,0.2571,8.7201,-0.2951,0.3532,26821.2
49,2624,15140,0.2126,-0.6015,0.1875,8.5199,-0.2838,0.3532,26866.6
49,2944,15160,0.0107,-1.0922,0.1586,7.4814,-0.1906,0.3531,26908.9
49,3264,15180,0.0401,0.4612,0.1431,6.1926,-0.2313,0.3532,26954.1
49,3584,15200,-0.5024,0.1524,0.1565,5.2033,-0.1881,0.3532,27002.4
49,3904,15220,0.4382,0.4524,0.2812,4.9814,-0.1467,0.3533,27047.1
49,4224,15240,-0.0949,0.2448,0.1951,7.5716,-0.1771,0.3532,27089.8
49,4544,15260,-0.1045,-2.6256,0.1446,5.5068,0.2580,0.3532,27131.9
49,4864,15280,-0.2899,-1.5420,0.3191,7.9707,-0.2559,0.3532,27173.9
50,192,15300,0.0815,-2.1013,0.2692,5.8502,0.0580,0.3533,27218.6
50,512,15320,-0.4585,-3.0023,0.1681,7.9374,-0.2351,0.3532,27262.8
50,832,15340,0.1255,-1.3170,0.1553,5.6545,-0.0798,0.3532,27308.3
50,1152,15360,0.0789,-0.2521,0.5172,3.6695,-0.1322,0.3532,27355.5
50,1472,15380,0.5646,-0.5702,0.1754,5.7621,-0.1566,0.3531,27404.8
50,1792,15400,-1.0698,-0.3978,0.2021,7.1836,-0.2290,0.3531,27451.6
50,2112,15420,-0.0471,-0.0048,0.1316,5.6012,-0.2037,0.3530,27493.3
50,2432,15440,-0.1064,-1.5704,0.1103,6.5817,-0.2236,0.3531,27537.7
50,2752,15460,0.0649,0.2744,0.1584,4.0487,-0.3342,0.3531,27582.8
50,3072,15480,-0.0758,-1.9821,0.1773,6.6071,0.0239,0.3530,27626.9
50,3392,15500,0.1375,-0.2361,0.1551,5.8290,0.0485,0.3530,27673.4
50,3712,15520,0.2034,-0.2249,0.3916,5.6209,-0.0652,0.3530,27719.7
50,4032,15540,-0.1998,0.9064,0.2961,5.9959,-0.3553,0.3529,27765.8
50,4352,15560,-0.6991,-0.7700,0.1058,3.3586,-0.1534,0.3529,27813.2
50,4672,15580,0.7311,0.2974,0.2384,7.2618,-0.1125,0.3529,27858.2
50,4992,15600,-0.4447,-0.1384,0.2690,4.9547,0.2402,0.3529,27903.0
