epoch,episode,batch,loss,policy_loss,value_loss,kl,entropy,avg_reward,advantage_mean,ratio_mean,ratio_clip_frac,succ_rate,elapsed_s
13,896,3800,0.0233,-0.1620,0.1446,0.1999,6.3297,-0.1226,-0.0000,1.0000,0.0000,0.3547,8661.0
13,1216,3820,0.1581,0.8318,0.0792,0.2061,7.3880,-0.3338,0.0000,1.0000,0.0000,0.3547,8691.6
13,1536,3840,0.1441,-0.8930,0.0888,0.3894,6.6363,-0.0290,0.0000,1.0000,0.0000,0.3546,8720.4
13,1856,3860,0.0203,-0.0336,0.1584,0.1410,6.7902,-0.2195,0.0000,1.0000,0.0000,0.3546,8750.0
13,2176,3880,-0.7383,-0.7756,0.1934,0.1170,5.5678,-0.0202,-0.0000,1.0000,0.0000,0.3547,8778.8
13,2496,3900,-0.9503,-2.6009,0.1628,0.1538,6.7319,0.0757,0.0000,1.0000,0.0000,0.3549,8812.2
13,2816,3920,0.4432,0.1255,0.1548,0.0780,5.4771,-0.1132,0.0000,1.0000,0.0000,0.3548,8845.2
13,3136,3940,0.0681,-1.3405,0.2746,0.1473,9.0002,-0.2784,-0.0000,1.0000,0.0000,0.3549,8878.8
13,3456,3960,0.9233,2.5664,0.2610,0.1291,7.3559,0.0277,-0.0000,1.0000,0.0000,0.3550,8915.1
13,3776,3980,0.4180,2.9425,0.1831,0.5819,9.0815,-0.3173,0.0000,1.0000,0.0000,0.3551,8951.2
13,4096,4000,0.0662,-1.2383,0.2648,0.2264,6.6184,0.0307,0.0000,1.0000,0.0000,0.3549,8987.7
13,4416,4020,-1.5919,-0.2889,0.0813,0.1449,5.9393,-0.1614,-0.0000,1.0000,0.0000,0.3549,9020.3
13,4736,4040,0.2041,-0.9739,0.2045,0.2615,5.9607,-0.0707,-0.0000,1.0000,0.0000,0.3549,9050.4
14,64,4060,-0.0405,-1.0892,0.1185,0.2024,9.6539,-0.2181,0.0000,1.0000,0.0000,0.3552,9081.0
14,384,4080,0.1008,0.5980,0.1549,0.4093,4.3003,-0.3252,-0.0000,1.0000,0.0000,0.3552,9110.7
14,704,4100,-0.1374,0.0966,0.2062,0.2988,6.6317,-0.2220,-0.0000,1.0000,0.0000,0.3550,9143.7
14,1024,4120,-0.1048,2.8029,0.1450,0.0720,6.7133,-0.4028,-0.0000,1.0000,0.0000,0.3550,9180.7
14,1344,4140,-0.4323,-2.3555,0.2388,0.2729,5.4176,-0.1213,-0.0000,1.0000,0.0000,0.3550,9221.0
14,1664,4160,-0.6746,-0.7642,0.1937,0.4893,4.9975,-0.2913,0.0000,1.0000,0.0000,0.3549,9256.8
